Início dos relatórios;Término dos relatórios;Nome da campanha;Veiculação da campanha;Orçamento do conjunto de anúncios;Tipo de orçamento do conjunto de anúncios;Configuração de atribuição;Resultados;Indicador de resultados;Alcance;Impressões;Custo por resultados;Valor gasto (BRL);Término;Frequência;Cliques no link únicos;CTR (todos);Ativações de apps;Custo por ativação de app (BRL);Ativações do app únicas;Custo por ativação do app única (BRL);Eventos personalizados;Sales Event(Only);ARR;ARR(One-time actv);Activation Sales;One-time Activation Sales;ROAS Transacional;IQ Transacional;ROAS Faturamento;IQ Faturamento
2022-02-08;2022-02-08;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-08;2022-02-08;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-08;2022-02-08;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;16;actions:mobile_app_install;11219;12425;2,4225;38,76;2022-02-19;1,107496;16;0,225352;77;0,503377;33;1,174545;7;6,2237;0,006863;0,002941;0,080827;0,188597;217,8295;5,619956;10,891475;0,280998
2022-02-08;2022-02-08;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;50;actions:link_click;7491;10996;0,7594;37,97;2022-03-04;1,467895;47;0,600218;2047;0,018549;861;0,0441;202;179,5982;0,273261;0,114938;0,087737;0,208593;6285,937;165,550092;314,29685;8,277505
2022-02-08;2022-02-08;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;;;;;;;;;;;;;;
2022-02-08;2022-02-08;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-08;2022-02-08;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;4;actions:mobile_app_install;6802;6928;4,515;18,06;2022-02-19;1,018524;16;0,303118;14;1,29;8;2,2575;1;0,8891;0,002058;0,001176;0,063507;0,111138;31,1185;1,723062;1,555925;0,086153
2022-02-07;2022-02-07;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;10;actions:link_click;3130;3317;0,767;7,67;2022-03-04;1,059744;9;0,422068;112;0,068482;64;0,119844;9;8,0019;0,035783;0,020447;0,071446;0,12503;280,0665;36,514537;14,003325;1,825727
2022-02-07;2022-02-07;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;65;0;32;0;10;8,891;;;0,136785;0,277844;311,185;;15,55925;
2022-02-07;2022-02-07;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-07;2022-02-07;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;258;0;92;0;32;28,4512;;;0,110276;0,309252;995,792;;49,7896;
2022-02-06;2022-02-06;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-06;2022-02-06;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;360;0;140;0;41;36,4531;;;0,101259;0,260379;1275,8585;;63,792925;
2022-02-05;2022-02-05;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-05;2022-02-05;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;430;0;140;0;52;46,2332;;;0,107519;0,330237;1618,162;;80,9081;
2022-02-04;2022-02-04;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-04;2022-02-04;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;476;0;156;0;62;55,1242;;;0,115807;0,35336;1929,347;;96,46735;
2022-02-03;2022-02-03;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-03;2022-02-03;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;555;0;236;0;62;55,1242;;;0,099323;0,233577;1929,347;;96,46735;
2022-02-02;2022-02-02;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-02;2022-02-02;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-01-31;0;;0;6018;0;2696;0;710;631,261;;;0,104895;0,234147;22094,135;;1104,70675;
2022-02-01;2022-02-01;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-02-01;2022-02-01;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;217;actions:link_click;31504;56672;0,931382;202,11;2022-01-31;1,798883;207;0,548772;12319;0,016406;5156;0,039199;1500;1333,65;0,39103;0,163662;0,10826;0,25866;46677,75;230,952204;2333,8875;11,54761
2022-01-31;2022-01-31;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-01-31;2022-01-31;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Branding geral||Maio(Dinamic_test);completed;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-06-05;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Prospection ||Limoeiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-09;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Retention || Camp_apoio || Teste;completed;500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-07;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Branding geral||Abril;completed;1500;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-05-02;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Branding geral||Março;not_delivering;2000;Vitalício;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-04-01;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;App installs||Marketing_geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 1 dia ou visualização de 1 dia;;;0;0;;0;2022-02-19;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Branding geral||Fevereiro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-03-04;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Branding geral||Janeiro;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;252;actions:link_click;37009;64688;0,868452;218,85;2022-01-31;1,747899;241;0,488499;20372;0,010743;6816;0,032108;2618;2327,6638;0,550461;0,184171;0,114258;0,3415;81468,233;372,256034;4073,41165;18,612802
2022-01-30;2022-01-30;Traffic||Branding geral||Dezembro;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-31;0;;0;;;;;;;;;;;;;;
2022-01-30;2022-01-30;Traffic||Branding geral||Dezembro;archived;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2021-12-09;0;;0;;;;;;;;;;;;;;
2022-01-29;2022-01-29;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;Contínuo;0;;0;;;;;;;;;;;;;;
